sku_type_id,sku_supplier_id,sku_internal_code,sku_code,sku_origin,sku_size_d,sku_size_w,sku_size_h,sku_shape_id,sku_colour_id,sku_weight
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1859,,3,3,,16,,0.79
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,D1859,,3.1,3.1,,16,,1.11
12,deba0944-b698-4b5d-ab10-11dfa746d299,,D4901,,6.2,6.2,,16,,0.89
12,0c839676-432c-4947-83c9-89d47d00e731,,D979,,,,,16,,0.37
12,0c839676-432c-4947-83c9-89d47d00e731,,EMS,,,,,16,6,0.16
12,0c839676-432c-4947-83c9-89d47d00e731,,EMS,,,,,16,,0.15
12,0c839676-432c-4947-83c9-89d47d00e731,,L983120012,,1.2,1.2,,16,,0.33
12,0c839676-432c-4947-83c9-89d47d00e731,,Q76,,1.5,1.5,,16,5,0.12
12,0c839676-432c-4947-83c9-89d47d00e731,,,,,,,15,,0.18
12,0c839676-432c-4947-83c9-89d47d00e731,,,,2.7,2.7,,16,,0.15
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,30G6-4465,,,,,16,,0.3
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,30E7-1433,,,,,16,,0.3
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,33E6-0874,,,,,16,,0.33
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,33E5-8644,,,,,16,,0.33
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,32F5-1506,,,,,16,,0.32
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,34G5-2343,,,,,16,,0.34
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,33F5-2797,,,,,16,,0.33
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,33G5-7742,,,,,16,,0.33
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,33G5-3697,,,,,16,,0.33
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,33E6-3110,,,,,16,,0.33
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,35E7-1661,,,,,16,,0.35
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,30G5-6936,,,,,16,,0.3
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,30F6-5254,,,,,16,,0.3
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,30E7-9775,,,,,16,,0.3
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,45G7-9478,,,,,16,,0.45
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,40F7-7053,,,,,16,,0.4
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,41F7-0772,,,,,16,,0.41
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,41G7-6483,,,,,16,,0.41
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,43I2-6980,,,,,16,,0.43
12,9fd8d18d-4661-441d-90a3-1bc1fce855a0,,44I3-7641,,,,,16,,0.44
